d_TklW,d_DribContest,d_SuccPress%,d_Int,d_Clr,d_Dis,d_TacklesDef3rd,d_Gls,d_Ast,d_KP,d_xG,d_xA,d_SoT,m_Cmp,m_PassAtt,m_Cmp%,m_Ast,m_xA,m_KP,m_DribShot,m_GCA,m_TklW,m_SuccPress%,m_Gls,m_xG,m_TacklesMid3rd,m_SoT,a_xG,a_SoT,a_Gls,a_CPA,a_Succ%,a_TacklesAtt3rd,a_GCA,a_Ast,a_xA,a_KP,a_Cmp,a_Int,a_Clr,g_GA,g_Saves,g_CS,g_PSxG,g_Cmp%,away_d_TklW,away_d_DribContest,away_d_SuccPress%,away_d_Int,away_d_Clr,away_d_Dis,away_d_TacklesDef3rd,away_d_Gls,away_d_Ast,away_d_KP,away_d_xG,away_d_xA,away_d_SoT,away_m_Cmp,away_m_PassAtt,away_m_Cmp%,away_m_Ast,away_m_xA,away_m_KP,away_m_DribShot,away_m_GCA,away_m_TklW,away_m_SuccPress%,away_m_Gls,away_m_xG,away_m_TacklesMid3rd,away_m_SoT,away_a_xG,away_a_SoT,away_a_Gls,away_a_CPA,away_a_Succ%,away_a_TacklesAtt3rd,away_a_GCA,away_a_Ast,away_a_xA,away_a_KP,away_a_Cmp,away_a_Int,away_a_Clr,away_g_GA,away_g_Saves,away_g_CS,away_g_PSxG,away_g_Cmp%,Home_goals_scored,Away_goals_scored,Home_team,Away_team,Date
0.75,1.5,33.475,0.0,5.5,0.0,0.75,0.0,0.0,0.5,0.07500000000000001,0.025,0.0,76.33333333333333,86.0,87.26666666666667,0.0,0.10000000000000002,1.6666666666666667,0.0,0.0,0.3333333333333333,26.666666666666668,0.0,0.06666666666666667,0.6666666666666666,1.0,0.5,2.3333333333333335,0.3333333333333333,1.3333333333333333,55.56666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,22.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.9,50.0,0.8,1.2,29.22,0.4,4.2,1.2,1.0,0.0,0.0,0.2,0.0,0.02,0.0,23.0,30.0,79.85,0.0,0.0,0.5,0.0,0.5,1.5,38.099999999999994,0.0,0.1,0.0,0.0,0.26666666666666666,0.0,0.3333333333333333,0.6666666666666666,55.56666666666666,0.3333333333333333,0.3333333333333333,0.0,0.03333333333333333,0.3333333333333333,17.0,0.0,0.0,1.0,10.0,0.0,2.4,48.1,1,1,Tottenham,Newcastle Utd,2020-09-27 13:00:00Z
0.5,0.25,19.65,1.25,2.25,0.5,0.75,0.25,0.0,0.5,0.025,0.0,0.5,63.666666666666664,75.33333333333333,83.53333333333333,0.0,0.09999999999999999,1.0,0.6666666666666666,0.0,1.0,43.76666666666667,0.0,0.10000000000000002,1.3333333333333333,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,50.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.06666666666666667,0.6666666666666666,25.666666666666668,0.0,0.0,5.0,2.0,0.0,3.0,0.0,1.4,1.4,28.359999999999996,0.6,3.4,0.6,1.2,0.0,0.2,0.2,0.0,0.02,0.0,24.5,30.5,80.3,0.5,0.05,1.0,0.0,2.0,1.0,38.849999999999994,0.5,0.4,0.5,0.0,0.5666666666666668,1.0,1.0,0.0,33.333333333333336,0.0,1.0,0.0,0.0,0.3333333333333333,9.666666666666666,0.3333333333333333,0.3333333333333333,2.0,3.0,0.0,1.5,35.3,2,5,Manchester City,Leicester City,2020-09-27 15:30:00Z
1.4,3.8,26.82,0.4,2.6,0.2,1.6,0.0,0.2,2.0,0.02,0.18,0.0,25.5,32.5,76.65,0.25,0.0,0.25,0.0,1.0,1.5,30.1,0.5,0.325,1.5,1.0,0.1,2.0,0.0,2.0,85.7,0.0,1.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,2.0,1.0,0.8,30.0,1.0,2.4,26.080000000000002,0.6,1.6,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,86.5,94.5,92.0,0.0,0.05,1.0,0.0,0.0,3.5,45.7,0.0,0.1,1.5,0.5,0.06666666666666667,0.3333333333333333,0.0,0.3333333333333333,63.93333333333334,0.0,0.0,0.0,0.03333333333333333,0.6666666666666666,28.666666666666668,0.0,0.0,4.0,4.0,0.0,2.1,25.0,4,0,West Ham,Wolves,2020-09-27 18:00:00Z
0.6,1.8,19.360000000000003,0.6,2.4,0.2,0.6,0.0,0.0,0.8,0.0,0.06000000000000001,0.2,44.75,54.25,79.5,0.0,0.025,1.25,0.25,0.0,0.5,28.025,0.0,0.05,0.5,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,2.0,0.0,2.0,50.0,1.5,2.25,30.75,0.5,6.0,0.75,1.5,0.25,0.0,0.5,0.1,0.05,0.5,16.0,23.333333333333332,69.06666666666666,1.0,0.3666666666666667,1.6666666666666667,0.0,1.0,0.6666666666666666,18.96666666666667,0.3333333333333333,0.16666666666666666,1.3333333333333333,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,91.66666666666667,0.3333333333333333,0.6666666666666666,0.0,0.06666666666666667,1.0,15.666666666666666,0.3333333333333333,1.0,0.0,1.0,1.0,0.4,33.3,0,3,Fulham,Aston Villa,2020-09-28 16:45:00Z
0.0,0.5,14.825,0.75,3.0,0.25,0.25,0.25,0.25,1.25,0.15,0.125,0.5,55.666666666666664,58.0,95.60000000000001,0.0,0.06666666666666667,1.0,0.0,0.0,1.6666666666666667,30.7,0.0,0.06666666666666667,1.3333333333333333,0.3333333333333333,0.6333333333333333,1.6666666666666667,0.3333333333333333,1.0,33.333333333333336,0.3333333333333333,0.6666666666666666,0.0,0.26666666666666666,2.0,33.0,1.0,0.0,1.0,2.0,0.0,1.7,60.0,1.4,1.0,26.98,0.6,6.8,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,25.5,30.5,83.25,0.0,0.0,0.0,0.0,0.0,1.0,23.6,0.0,0.0,0.5,0.0,0.39999999999999997,1.0,0.3333333333333333,0.6666666666666666,16.666666666666668,0.0,0.0,0.0,0.13333333333333333,0.3333333333333333,10.333333333333334,1.0,0.3333333333333333,3.0,6.0,0.0,2.9,33.3,3,1,Liverpool,Arsenal,2020-09-28 19:00:00Z
0.5,1.25,47.375,1.5,3.0,0.5,0.5,0.5,0.25,1.25,0.07500000000000001,0.075,0.5,51.333333333333336,57.666666666666664,88.56666666666666,0.0,0.13333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,29.866666666666664,0.6666666666666666,0.5666666666666668,1.0,0.0,0.19999999999999998,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.03333333333333333,1.0,26.666666666666668,0.0,0.0,0.0,0.0,1.0,0.0,60.0,1.0,1.0,27.2,0.25,2.75,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,27.5,70.65,0.0,0.025,0.75,0.25,0.0,0.25,11.7,0.0,0.0,0.25,0.0,0.05,0.0,0.0,0.0,12.5,0.5,0.0,0.0,0.0,0.5,12.5,0.0,0.5,4.0,2.0,0.0,2.5,17.6,4,0,Chelsea,Crystal Palace,2020-10-03 11:30:00Z
3.5,7.0,36.975,0.5,2.0,0.0,3.5,0.0,0.0,0.5,0.1,0.07500000000000001,0.5,22.0,27.2,80.16,0.0,0.08,0.8,0.2,0.0,1.2,24.0,0.0,0.04,0.6,0.2,0.5,2.0,0.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,0.6,47.8,0.75,0.75,31.9,1.25,3.0,0.0,0.0,0.0,0.0,0.25,0.07500000000000001,0.025,0.0,36.0,44.0,81.43333333333334,0.0,0.13333333333333333,2.3333333333333335,1.3333333333333333,0.0,2.6666666666666665,36.166666666666664,0.0,0.13333333333333333,1.0,0.0,0.20000000000000004,0.3333333333333333,0.3333333333333333,2.3333333333333335,48.333333333333336,0.0,0.6666666666666666,0.3333333333333333,0.20000000000000004,2.3333333333333335,24.333333333333332,0.0,0.3333333333333333,1.0,5.0,0.0,3.4,28.6,1,1,Leeds United,Manchester City,2020-10-03 16:30:00Z
0.5,0.5,37.5,0.25,4.0,0.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,30.0,39.75,75.075,0.25,0.225,1.0,0.0,0.25,0.25,25.974999999999998,0.25,0.05,0.5,0.5,0.85,1.0,1.0,0.5,100.0,0.0,0.5,0.5,0.05,1.0,21.5,0.0,1.5,1.0,2.0,0.0,0.4,26.7,1.75,0.75,35.275,0.75,2.75,0.25,2.0,0.0,0.0,0.25,0.0,0.025,0.25,41.0,53.0,78.975,0.0,0.07500000000000001,1.25,0.0,0.0,0.75,31.0,0.25,0.05,0.5,0.25,0.2,0.5,0.0,1.0,50.0,1.0,0.0,0.0,0.0,0.5,12.0,0.0,0.0,3.0,2.0,0.0,3.0,36.8,3,1,Newcastle Utd,Burnley,2020-10-03 19:00:00Z
0.8,0.2,40.260000000000005,0.8,1.6,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.0,88.0,104.0,85.1,0.0,0.0,0.0,0.0,0.0,1.0,31.75,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,1.6666666666666667,44.43333333333334,1.0,0.0,0.0,0.0,0.0,17.333333333333332,0.3333333333333333,0.0,3.0,3.0,0.0,1.7,36.4,0.4,2.0,28.919999999999998,0.4,5.2,0.8,1.0,0.0,0.4,1.2,0.04,0.13999999999999999,0.2,20.5,27.75,73.025,0.25,0.15,1.0,0.0,0.5,0.5,32.724999999999994,0.5,0.275,0.25,0.5,0.2,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.2,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,41.7,0,3,Leicester City,West Ham,2020-10-04 11:00:00Z
1.0,1.25,58.324999999999996,2.5,1.0,0.5,0.75,0.0,0.0,0.0,0.175,0.0,0.75,36.25,46.75,78.0,0.25,0.175,1.5,0.25,0.5,1.75,29.075,0.5,0.07500000000000001,1.75,0.5,0.2,1.0,0.0,0.5,33.35,0.0,0.0,0.0,0.1,1.0,16.0,0.0,0.0,0.0,3.0,1.0,0.1,37.5,1.25,0.75,37.825,0.5,4.0,0.5,2.25,0.0,0.0,0.25,0.0,0.0,0.0,22.0,24.5,89.65,0.0,0.0,0.5,0.0,0.0,0.5,23.05,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,25.0,0.25,0.0,0.0,0.0,0.25,12.25,0.5,0.25,2.0,5.0,0.0,2.3,60.9,2,0,Southampton,West Brom,2020-10-04 11:00:00Z
0.75,0.25,39.725,0.25,2.5,0.25,0.25,0.0,0.5,0.75,0.0,0.05,0.0,63.333333333333336,69.66666666666667,88.93333333333334,0.0,0.03333333333333333,1.0,0.0,0.0,0.6666666666666666,23.933333333333334,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.03333333333333333,1.0,0.0,0.0,33.333333333333336,0.0,0.3333333333333333,0.0,0.0,0.0,29.0,0.0,1.3333333333333333,1.0,1.0,0.0,0.6,12.5,0.2,1.0,21.000000000000004,0.4,3.2,0.0,0.8,0.0,0.2,0.2,0.0,0.02,0.0,33.333333333333336,40.333333333333336,79.93333333333334,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,29.0,0.0,0.0,0.6666666666666666,0.0,0.05,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,2.0,3.0,0.0,1.4,27.3,2,1,Arsenal,Sheffield Utd,2020-10-04 13:00:00Z
0.6,0.4,24.4,1.0,4.0,0.0,0.8,0.0,0.0,0.2,0.1,0.06,0.2,39.333333333333336,46.666666666666664,84.5,0.0,0.06666666666666667,1.6666666666666667,0.0,0.3333333333333333,1.0,20.066666666666666,0.3333333333333333,0.10000000000000002,0.6666666666666666,1.0,0.2,0.5,0.0,1.0,50.0,0.5,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,1.0,0.4,27.3,0.5,1.5,25.75,0.5,3.75,0.75,1.25,0.0,0.0,0.5,0.025,0.0,0.25,53.666666666666664,59.666666666666664,88.26666666666667,0.0,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,46.800000000000004,0.0,0.0,1.0,0.0,0.03333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,14.0,1.0,1.0,1.0,4.0,0.0,1.8,50.0,1,0,Wolves,Fulham,2020-10-04 13:00:00Z
0.75,1.25,25.15,0.25,2.5,1.0,1.0,0.0,0.0,0.25,0.0,0.025,0.0,30.0,37.666666666666664,78.30000000000001,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,26.733333333333334,0.3333333333333333,0.3,0.6666666666666666,0.0,0.03333333333333333,0.3333333333333333,0.0,0.3333333333333333,44.46666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,15.0,0.3333333333333333,0.0,6.0,2.0,0.0,5.0,83.3,1.25,1.5,22.099999999999998,0.5,3.0,1.75,1.75,0.25,0.25,0.75,0.275,0.05,0.5,69.66666666666667,73.33333333333333,94.23333333333333,0.3333333333333333,0.16666666666666666,1.3333333333333333,0.0,1.0,1.3333333333333333,38.63333333333333,0.3333333333333333,0.13333333333333333,0.0,0.3333333333333333,0.7333333333333334,1.3333333333333333,1.3333333333333333,0.6666666666666666,66.66666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.43333333333333335,2.6666666666666665,22.666666666666668,0.3333333333333333,0.0,1.0,1.0,0.0,0.4,14.3,1,6,Manchester Utd,Tottenham,2020-10-04 15:30:00Z
0.5,2.0,31.349999999999998,0.25,6.5,0.25,0.5,0.0,0.0,0.5,0.0,0.05,0.0,19.0,27.333333333333332,69.60000000000001,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,28.566666666666666,0.6666666666666666,0.3,1.0,1.0,0.9666666666666667,2.3333333333333335,1.6666666666666667,2.0,44.43333333333334,0.0,2.3333333333333335,1.6666666666666667,1.0333333333333334,3.3333333333333335,21.666666666666668,0.6666666666666666,1.0,2.0,6.0,0.0,2.4,25.9,0.75,0.75,28.825000000000003,0.0,2.5,0.5,0.5,0.0,0.0,0.75,0.05,0.05,0.25,47.0,54.0,87.13333333333333,0.0,0.03333333333333333,0.3333333333333333,0.0,0.0,1.0,34.266666666666666,0.0,0.06666666666666667,1.0,0.0,0.4000000000000001,2.3333333333333335,0.6666666666666666,2.0,83.33333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3666666666666667,2.0,28.666666666666668,0.3333333333333333,0.0,7.0,4.0,0.0,5.6,50.0,7,2,Aston Villa,Liverpool,2020-10-04 18:15:00Z
0.25,1.75,26.05,0.25,4.25,0.75,0.75,0.25,0.25,0.75,0.025,0.125,0.25,25.666666666666668,31.0,83.06666666666666,0.0,0.03333333333333333,0.6666666666666666,0.0,0.0,1.6666666666666667,28.333333333333332,0.0,0.0,1.0,0.0,0.4000000000000001,1.3333333333333333,0.3333333333333333,0.6666666666666666,33.333333333333336,0.0,1.0,0.3333333333333333,0.16666666666666666,1.3333333333333333,22.666666666666668,0.0,1.0,2.0,6.0,0.0,2.7,37.5,0.25,0.5,25.0,0.25,0.75,0.0,0.5,0.0,0.25,1.0,0.05,0.125,0.5,52.0,63.0,81.83333333333334,0.0,0.10000000000000002,1.3333333333333333,0.0,0.0,3.3333333333333335,28.599999999999998,0.0,0.19999999999999998,3.0,0.0,0.4000000000000001,2.0,0.6666666666666666,1.3333333333333333,55.56666666666666,0.0,0.0,0.0,0.19999999999999998,1.6666666666666667,26.666666666666668,0.0,0.3333333333333333,2.0,3.0,0.0,1.6,29.4,2,2,Everton,Liverpool,2020-10-17 11:30:00Z
0.5,1.0,24.424999999999997,0.0,4.0,0.75,0.25,0.0,0.25,1.0,0.025,0.05,0.5,47.0,56.0,83.73333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,30.03333333333333,0.3333333333333333,0.3,1.0,0.3333333333333333,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,55.56666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.26666666666666666,1.3333333333333333,19.333333333333332,0.0,0.6666666666666666,3.0,3.0,0.0,2.8,62.5,2.5,1.75,35.975,0.5,2.0,0.75,1.75,0.25,0.0,0.25,0.05,0.025,0.5,37.5,48.75,73.5,0.25,0.05,1.0,0.25,0.25,1.25,38.5,0.0,0.025,1.5,0.0,0.95,2.0,1.0,0.0,70.0,0.0,1.0,0.5,0.4,0.5,12.0,0.0,0.0,3.0,2.0,0.0,3.1,23.8,3,3,Chelsea,Southampton,2020-10-17 14:00:00Z
0.6,1.0,15.66,0.4,1.4,1.8,0.8,0.0,0.0,0.2,0.16,0.04,0.8,63.333333333333336,69.0,91.8,0.0,0.06666666666666667,1.6666666666666667,0.0,0.0,2.3333333333333335,27.666666666666668,0.0,0.0,1.6666666666666667,0.0,0.35,0.5,0.5,1.5,50.0,0.0,0.0,0.0,0.3,2.0,34.5,0.0,0.5,0.0,3.0,1.0,0.3,44.0,2.0,1.8,40.0,0.2,2.4,0.4,0.8,0.0,0.0,0.2,0.12000000000000002,0.0,0.4,40.5,42.5,95.5,0.0,0.0,1.0,0.0,0.0,2.5,20.85,0.0,0.0,0.5,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,8.333333333333334,0.3333333333333333,0.0,0.0,0.16666666666666666,1.3333333333333333,13.666666666666666,0.3333333333333333,0.3333333333333333,1.0,4.0,0.0,1.2,46.2,1,0,Manchester City,Arsenal,2020-10-17 16:30:00Z
1.75,1.25,31.675,0.75,5.5,0.5,0.5,0.0,0.0,0.5,0.0,0.025,0.0,20.2,28.6,71.5,0.0,0.04,0.8,0.2,0.4,1.4,33.22,0.0,0.04,0.6,0.6,0.2,1.0,0.0,2.0,50.0,0.0,0.0,0.0,0.1,1.0,12.0,0.0,0.0,4.0,7.0,0.0,3.9,33.3,1.25,0.5,34.725,0.75,3.25,0.5,0.75,0.5,0.0,1.25,0.1,0.05,1.0,55.0,67.0,83.93333333333334,0.3333333333333333,0.26666666666666666,2.6666666666666665,0.0,0.6666666666666666,1.3333333333333333,41.1,0.3333333333333333,0.4333333333333334,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,3.0,50.0,0.0,1.6666666666666667,1.0,0.2333333333333333,2.3333333333333335,40.666666666666664,0.0,0.0,1.0,4.0,0.0,1.2,50.0,1,4,Newcastle Utd,Manchester Utd,2020-10-17 19:00:00Z
1.4,1.4,32.06,0.2,1.6,0.2,1.2,0.0,0.0,0.6,0.02,0.08,0.2,37.0,47.0,78.36666666666666,0.0,0.03333333333333333,1.3333333333333333,0.0,0.0,0.6666666666666666,23.8,0.0,0.0,1.0,0.6666666666666666,0.25,1.0,0.0,0.5,25.0,0.0,0.0,0.0,0.0,0.5,19.5,0.5,1.0,1.0,5.0,0.0,2.0,52.4,0.5,1.0,38.9,1.25,5.75,0.0,0.75,0.0,0.0,0.25,0.025,0.025,0.0,64.0,71.66666666666667,90.03333333333335,0.0,0.13333333333333333,2.0,0.0,0.3333333333333333,1.0,19.86666666666667,0.0,0.03333333333333333,0.6666666666666666,0.6666666666666666,0.4666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,68.89999999999999,0.0,0.3333333333333333,0.0,0.13333333333333333,2.0,28.333333333333332,0.6666666666666666,0.6666666666666666,1.0,5.0,0.0,1.3,47.1,1,1,Sheffield Utd,Fulham,2020-10-18 11:00:00Z
1.75,4.0,24.8,0.0,5.5,0.5,2.5,0.0,0.25,0.5,0.0,0.175,0.0,47.0,53.0,88.76666666666667,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2.0,35.266666666666666,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,66.66666666666667,0.0,1.3333333333333333,0.6666666666666666,0.13333333333333333,1.6666666666666667,26.666666666666668,0.3333333333333333,1.3333333333333333,3.0,2.0,0.0,1.1,52.4,1.2,2.0,39.12,0.0,3.0,0.8,1.2,0.2,0.2,0.8,0.06000000000000001,0.18,0.2,30.75,41.0,74.55000000000001,0.0,0.025,0.25,0.0,0.0,0.5,28.575,0.0,0.25,0.25,0.5,0.8,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.1,2.0,8.0,1.0,1.0,3.0,3.0,0.0,1.8,77.8,3,3,Tottenham,West Ham,2020-10-18 15:30:00Z
0.5,1.5,24.075000000000003,0.75,4.75,0.5,0.75,0.0,0.0,0.25,0.05,0.0,0.25,24.2,32.2,74.67999999999999,0.0,0.02,0.4,0.4,0.0,1.6,29.579999999999995,0.0,0.06000000000000001,0.6,0.6,0.0,1.0,0.0,0.0,66.7,0.0,0.0,0.0,0.2,2.0,12.0,0.0,1.0,1.0,3.0,0.0,0.8,25.0,1.5,2.25,39.849999999999994,0.25,2.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0,0.0,29.666666666666668,37.333333333333336,79.13333333333334,0.3333333333333333,0.06666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,32.93333333333333,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.0,1.6666666666666667,86.33333333333333,0.3333333333333333,0.0,0.0,0.09999999999999999,1.3333333333333333,17.0,1.3333333333333333,1.0,0.0,5.0,1.0,0.7,30.4,0,1,Leicester City,Aston Villa,2020-10-18 18:15:00Z
1.0,1.0,30.050000000000004,0.25,8.0,0.75,1.25,0.0,0.0,1.0,0.125,0.05,0.75,37.4,43.4,85.58,0.0,0.06,1.0,0.2,0.0,1.2,29.74,0.0,0.04,1.8,0.6,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,4.0,1.0,1.0,26.1,1.0,1.25,33.7,0.0,4.25,0.75,2.25,0.0,0.0,0.0,0.0,0.0,0.0,27.25,41.5,64.85,0.0,0.1,1.0,0.25,0.0,1.0,36.550000000000004,0.0,0.025,1.25,0.25,0.5,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.5,12.5,0.0,1.0,0.0,6.0,1.0,1.6,47.8,0,0,West Brom,Burnley,2020-10-19 16:30:00Z
1.5,4.0,32.925,1.25,2.25,0.75,1.75,0.0,0.0,0.75,0.0,0.075,0.0,38.2,50.2,74.1,0.0,0.2,1.4,0.2,0.0,0.4,33.86,0.0,0.1,0.4,0.2,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,2.1,60.0,0.8,1.2,23.28,1.8,5.4,0.0,1.0,0.0,0.2,0.4,0.0,0.04,0.0,25.0,31.0,80.43333333333332,0.0,0.06666666666666667,1.0,0.0,0.0,1.6666666666666667,27.999999999999996,0.0,0.03333333333333333,1.3333333333333333,0.0,0.15000000000000002,1.5,0.5,0.0,30.0,0.5,0.5,0.0,0.0,0.0,12.0,0.0,1.0,0.0,2.0,1.0,0.6,39.3,0,1,Leeds United,Wolves,2020-10-19 19:00:00Z
0.75,1.25,41.775,2.0,4.75,0.25,1.0,0.0,0.0,0.25,0.05,0.0,0.25,22.333333333333332,30.0,74.2,0.0,0.13333333333333333,1.6666666666666667,0.3333333333333333,0.0,1.0,22.900000000000002,0.0,0.06666666666666667,1.0,0.3333333333333333,0.3,0.3333333333333333,0.0,3.3333333333333335,91.66666666666667,0.3333333333333333,0.0,0.0,0.06666666666666667,1.0,15.333333333333334,0.0,0.3333333333333333,3.0,6.0,0.0,2.6,36.4,0.75,0.75,39.0,0.0,3.0,0.75,0.5,0.0,0.0,1.25,0.1,0.125,0.5,29.6,36.4,83.94000000000001,0.4,0.34,2.8,0.2,0.8,1.2,23.119999999999997,0.0,0.24000000000000005,1.2,0.6,1.6,4.0,3.0,0.0,100.0,1.0,1.0,0.0,0.1,1.0,8.0,0.0,0.0,0.0,3.0,1.0,0.5,53.8,0,3,Aston Villa,Leeds United,2020-10-23 19:00:00Z
2.6,2.6,39.480000000000004,0.6,4.4,0.8,2.2,0.0,0.2,0.4,0.0,0.02,0.0,26.5,33.5,81.9,0.0,0.0,0.5,0.0,0.5,1.0,33.8,0.0,0.0,1.5,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,58.333333333333336,0.0,0.0,0.0,0.0,0.3333333333333333,13.333333333333334,0.0,0.3333333333333333,1.0,6.0,0.0,1.7,56.0,1.0,2.0,43.75,0.25,3.25,0.25,0.75,0.0,0.25,1.25,0.025,0.1,0.25,74.0,78.66666666666667,92.89999999999999,0.0,0.06666666666666667,1.0,0.0,0.3333333333333333,0.6666666666666666,40.0,0.0,0.03333333333333333,0.6666666666666666,0.0,0.16666666666666666,1.0,0.0,0.3333333333333333,27.766666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,21.666666666666668,0.0,0.3333333333333333,1.0,1.0,0.0,0.6,50.0,1,1,West Ham,Manchester City,2020-10-24 11:30:00Z
0.75,1.75,31.25,1.75,2.0,0.5,0.5,0.0,0.0,1.25,0.0,0.07500000000000001,0.0,68.66666666666667,77.0,88.96666666666665,0.0,0.06666666666666667,1.6666666666666667,0.0,0.0,2.3333333333333335,44.96666666666667,0.3333333333333333,0.06666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,58.333333333333336,0.6666666666666666,0.0,0.0,0.06666666666666667,1.3333333333333333,23.666666666666668,0.0,0.6666666666666666,2.0,8.0,0.0,2.8,100.0,1.0,2.0,9.25,0.5,3.25,0.25,1.5,0.0,0.0,0.0,0.025,0.0,0.25,26.25,32.0,81.975,0.0,0.15,1.25,0.0,0.25,0.75,22.6,0.25,0.15,1.0,0.5,0.85,2.5,0.5,2.0,91.65,0.0,1.0,1.0,0.9,2.5,14.0,0.5,1.0,1.0,1.0,0.0,0.4,33.3,1,2,Fulham,Crystal Palace,2020-10-24 14:00:00Z
1.25,1.75,32.75,2.0,3.0,0.75,0.75,0.0,0.0,0.5,0.0,0.0,0.0,56.666666666666664,68.66666666666667,81.89999999999999,0.0,0.03333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,30.266666666666666,0.0,0.06666666666666667,1.6666666666666667,0.3333333333333333,0.10000000000000002,1.0,0.0,1.3333333333333333,44.43333333333334,0.0,0.0,0.0,0.13333333333333333,1.6666666666666667,20.333333333333332,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,25.0,1.2,1.6,32.96,0.4,4.6,0.8,2.2,0.0,0.0,0.4,0.0,0.02,0.0,34.75,44.5,73.9,0.0,0.0,0.25,0.0,0.0,0.75,25.75,0.0,0.025,0.75,0.25,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,4.0,1.0,1.2,37.5,0,0,Manchester Utd,Chelsea,2020-10-24 16:30:00Z
